"X.1","X","council","site","beachbugs","beach_id","region","longitude","latitude","date","day","month","year","logbeachbugs","beachbugsdiff","buggier_all","buggier_site"
2870,2870,"Randwick Council","South Maroubra Beach",11,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/06/2017",14,6,2017,2.39789527279837,8.60210472720163,FALSE,FALSE
2871,2871,"Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"03/08/2017",3,8,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2872,2872,"Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"17/07/2017",17,7,2017,0,1,FALSE,FALSE
2873,2873,"Randwick Council","South Maroubra Beach",13,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/09/2017",19,9,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
2874,2874,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"29/09/2017",29,9,2017,-Inf,Inf,FALSE,FALSE
2875,2875,"Randwick Council","South Maroubra Beach",13,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/09/2017",25,9,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
2876,2876,"Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"13/09/2017",13,9,2017,0,1,FALSE,FALSE
2877,2877,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/09/2017",1,9,2017,-Inf,Inf,FALSE,FALSE
2878,2878,"Randwick Council","South Maroubra Beach",37,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/04/2017",28,4,2017,3.61091791264422,33.3890820873558,TRUE,TRUE
2879,2879,"Randwick Council","South Maroubra Beach",4,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"23/10/2017",23,10,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
2880,2880,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/10/2017",5,10,2017,-Inf,Inf,FALSE,FALSE
2881,2881,"Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"11/10/2017",11,10,2017,0,1,FALSE,FALSE
2882,2882,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"17/10/2017",17,10,2017,-Inf,Inf,FALSE,FALSE
2883,2883,"Randwick Council","South Maroubra Beach",9,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/05/2017",16,5,2017,2.19722457733622,6.80277542266378,FALSE,FALSE
2884,2884,"Randwick Council","South Maroubra Beach",16,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"22/05/2017",22,5,2017,2.77258872223978,13.2274112777602,FALSE,TRUE
2885,2885,"Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"10/05/2017",10,5,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2886,2886,"Randwick Council","South Maroubra Beach",14,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/06/2017",8,6,2017,2.63905732961526,11.3609426703847,FALSE,FALSE
2887,2887,"Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/07/2017",24,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2888,2888,"Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/06/2017",30,6,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2889,2889,"Randwick Council","South Maroubra Beach",4,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"11/07/2017",11,7,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
2890,2890,"Randwick Council","South Maroubra Beach",27,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"26/06/2017",26,6,2017,3.29583686600433,23.7041631339957,FALSE,TRUE
2891,2891,"Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/07/2017",28,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2892,2892,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"09/08/2017",9,8,2017,-Inf,Inf,FALSE,FALSE
2893,2893,"Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/08/2017",16,8,2017,0,1,FALSE,FALSE
2894,2894,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"22/08/2017",22,8,2017,-Inf,Inf,FALSE,FALSE
2895,2895,"Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"07/09/2017",7,9,2017,-Inf,Inf,FALSE,FALSE
2896,2896,"Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"29/08/2017",29,8,2017,0,1,FALSE,FALSE
2897,2897,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"29/08/2017",29,8,2017,-Inf,Inf,FALSE,FALSE
2898,2898,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"13/09/2017",13,9,2017,-Inf,Inf,FALSE,FALSE
2899,2899,"Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"22/08/2017",22,8,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
2900,2900,"Randwick Council","South Maroubra Rockpool",4,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/08/2017",16,8,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
2901,2901,"Randwick Council","South Maroubra Rockpool",160,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/08/2017",3,8,2017,5.07517381523383,154.924826184766,TRUE,TRUE
2902,2902,"Randwick Council","South Maroubra Rockpool",100,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"26/06/2017",26,6,2017,4.60517018598809,95.3948298140119,TRUE,TRUE
2903,2903,"Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"30/06/2017",30,6,2017,0,1,FALSE,FALSE
2904,2904,"Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"24/07/2017",24,7,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2905,2905,"Randwick Council","South Maroubra Rockpool",96,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/06/2017",8,6,2017,4.56434819146784,91.4356518085322,TRUE,TRUE
2906,2906,"Randwick Council","South Maroubra Rockpool",62,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"20/06/2017",20,6,2017,4.12713438504509,57.8728656149549,TRUE,FALSE
2907,2907,"Randwick Council","South Maroubra Rockpool",16,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"22/05/2017",22,5,2017,2.77258872223978,13.2274112777602,FALSE,FALSE
2908,2908,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"17/10/2017",17,10,2017,-Inf,Inf,FALSE,FALSE
2909,2909,"Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"11/10/2017",11,10,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
2910,2910,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"05/10/2017",5,10,2017,-Inf,Inf,FALSE,FALSE
2911,2911,"Randwick Council","South Maroubra Rockpool",34,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"23/10/2017",23,10,2017,3.52636052461616,30.4736394753838,TRUE,FALSE
2912,2912,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/04/2017",28,4,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2913,2913,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"01/09/2017",1,9,2017,-Inf,Inf,FALSE,FALSE
2914,2914,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"07/09/2017",7,9,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2915,2915,"Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"25/09/2017",25,9,2017,0,1,FALSE,FALSE
2916,2916,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"29/09/2017",29,9,2017,-Inf,Inf,FALSE,FALSE
2917,2917,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"19/09/2017",19,9,2017,-Inf,Inf,FALSE,FALSE
2918,2918,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"17/07/2017",17,7,2017,-Inf,Inf,FALSE,FALSE
2919,2919,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/07/2017",28,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2920,2920,"Randwick Council","South Maroubra Rockpool",5,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"09/08/2017",9,8,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
2921,2921,"Randwick Council","South Maroubra Rockpool",120,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"14/06/2017",14,6,2017,4.78749174278205,115.212508257218,TRUE,TRUE
2922,2922,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"01/06/2017",1,6,2017,-Inf,Inf,FALSE,FALSE
2923,2923,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"11/07/2017",11,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2924,2924,"Randwick Council","South Maroubra Rockpool",6,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"04/05/2017",4,5,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
2925,2925,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"10/05/2017",10,5,2017,-Inf,Inf,FALSE,FALSE
2926,2926,"Randwick Council","South Maroubra Rockpool",15,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"29/05/2017",29,5,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
2927,2927,"Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/05/2017",16,5,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2928,2928,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"21/04/2017",21,4,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2929,2929,"Randwick Council","South Maroubra Rockpool",10,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"07/04/2017",7,4,2017,2.30258509299405,7.69741490700595,FALSE,FALSE
2930,2930,"Randwick Council","South Maroubra Rockpool",34,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"16/03/2017",16,3,2017,3.52636052461616,30.4736394753838,TRUE,FALSE
2931,2931,"Randwick Council","South Maroubra Rockpool",9,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"09/03/2017",9,3,2017,2.19722457733622,6.80277542266378,FALSE,FALSE
2932,2932,"Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"20/12/2017",20,12,2017,0,1,FALSE,FALSE
2933,2933,"Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/12/2017",28,12,2017,0,1,FALSE,FALSE
2934,2934,"Randwick Council","South Maroubra Rockpool",21,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"09/11/2017",9,11,2017,3.04452243772342,17.9554775622766,FALSE,FALSE
2935,2935,"Randwick Council","South Maroubra Rockpool",80,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"13/04/2017",13,4,2017,4.38202663467388,75.6179733653261,TRUE,TRUE
2936,2936,"Randwick Council","South Maroubra Rockpool",720,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/04/2017",3,4,2017,6.5792512120101,713.42074878799,TRUE,TRUE
2937,2937,"Randwick Council","South Maroubra Rockpool",31,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"28/03/2017",28,3,2017,3.43398720448515,27.5660127955149,FALSE,FALSE
2938,2938,"Randwick Council","South Maroubra Rockpool",42,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"22/03/2017",22,3,2017,3.73766961828337,38.2623303817166,TRUE,FALSE
2939,2939,"Randwick Council","South Maroubra Rockpool",190,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/03/2017",3,3,2017,5.24702407216049,184.75297592784,TRUE,TRUE
2940,2940,"Randwick Council","South Maroubra Rockpool",900,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"27/10/2017",27,10,2017,6.80239476332431,893.197605236676,TRUE,TRUE
2941,2941,"Randwick Council","South Maroubra Rockpool",50,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"27/02/2017",27,2,2017,3.91202300542815,46.0879769945719,TRUE,FALSE
2942,2942,"Randwick Council","South Maroubra Rockpool",10,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"15/02/2017",15,2,2017,2.30258509299405,7.69741490700595,FALSE,FALSE
2943,2943,"Randwick Council","South Maroubra Rockpool",4,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"23/01/2017",23,1,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
2944,2944,"Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"04/02/2017",4,2,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2945,2945,"Randwick Council","South Maroubra Rockpool",7,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"14/12/2017",14,12,2017,1.94591014905531,5.05408985094469,FALSE,FALSE
2946,2946,"Randwick Council","South Maroubra Rockpool",1,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"08/12/2017",8,12,2017,0,1,FALSE,FALSE
2947,2947,"Randwick Council","South Maroubra Rockpool",13,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"04/12/2017",4,12,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
2948,2948,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"27/11/2017",27,11,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2949,2949,"Randwick Council","South Maroubra Rockpool",6,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"21/11/2017",21,11,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
2950,2950,"Randwick Council","South Maroubra Rockpool",3,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"15/11/2017",15,11,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2951,2951,"Randwick Council","South Maroubra Rockpool",13,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"03/11/2017",3,11,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
2952,2952,"Randwick Council","South Maroubra Rockpool",26,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"09/02/2017",9,2,2017,3.25809653802148,22.7419034619785,FALSE,FALSE
2953,2953,"Randwick Council","South Maroubra Rockpool",2,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"21/02/2017",21,2,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2954,2954,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"05/01/2017",5,1,2017,-Inf,Inf,FALSE,FALSE
2955,2955,"Randwick Council","South Maroubra Rockpool",0,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"17/01/2017",17,1,2017,-Inf,Inf,FALSE,FALSE
2956,2956,"Randwick Council","South Maroubra Rockpool",22,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"11/01/2017",11,1,2017,3.09104245335832,18.9089575466417,FALSE,FALSE
2957,2957,"Randwick Council","South Maroubra Rockpool",15,27.3,"Sydney City Ocean Beaches",151.2582,-33.95354,"30/01/2017",30,1,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
2958,2958,"Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"30/01/2017",30,1,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2959,2959,"Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"17/01/2017",17,1,2017,-Inf,Inf,FALSE,FALSE
2960,2960,"Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"05/01/2017",5,1,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2961,2961,"Waverley Council","Bondi Beach",15,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"11/01/2017",11,1,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
2962,2962,"Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"21/02/2017",21,2,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2963,2963,"Waverley Council","Bondi Beach",10,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"03/11/2017",3,11,2017,2.30258509299405,7.69741490700595,FALSE,FALSE
2964,2964,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"15/11/2017",15,11,2017,0,1,FALSE,FALSE
2965,2965,"Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"21/11/2017",21,11,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2966,2966,"Waverley Council","Bondi Beach",6,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"27/11/2017",27,11,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
2967,2967,"Waverley Council","Bondi Beach",130,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"04/12/2017",4,12,2017,4.86753445045558,125.132465549544,TRUE,TRUE
2968,2968,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"14/12/2017",14,12,2017,0,1,FALSE,FALSE
2969,2969,"Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"08/12/2017",8,12,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
2970,2970,"Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"04/02/2017",4,2,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2971,2971,"Waverley Council","Bondi Beach",5,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"23/01/2017",23,1,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
2972,2972,"Waverley Council","Bondi Beach",60,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"27/10/2017",27,10,2017,4.0943445622221,55.9056554377779,TRUE,TRUE
2973,2973,"Waverley Council","Bondi Beach",27,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"15/02/2017",15,2,2017,3.29583686600433,23.7041631339957,FALSE,TRUE
2974,2974,"Waverley Council","Bondi Beach",24,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"09/02/2017",9,2,2017,3.17805383034795,20.8219461696521,FALSE,TRUE
2975,2975,"Waverley Council","Bondi Beach",110,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"03/03/2017",3,3,2017,4.70048036579242,105.299519634208,TRUE,TRUE
2976,2976,"Waverley Council","Bondi Beach",19,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"27/02/2017",27,2,2017,2.94443897916644,16.0555610208336,FALSE,TRUE
2977,2977,"Waverley Council","Bondi Beach",17,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"28/03/2017",28,3,2017,2.83321334405622,14.1667866559438,FALSE,FALSE
2978,2978,"Waverley Council","Bondi Beach",28,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"22/03/2017",22,3,2017,3.3322045101752,24.6677954898248,FALSE,TRUE
2979,2979,"Waverley Council","Bondi Beach",42,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"03/04/2017",3,4,2017,3.73766961828337,38.2623303817166,TRUE,TRUE
2980,2980,"Waverley Council","Bondi Beach",25,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"13/04/2017",13,4,2017,3.2188758248682,21.7811241751318,FALSE,TRUE
2981,2981,"Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"09/11/2017",9,11,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2982,2982,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"20/12/2017",20,12,2017,0,1,FALSE,FALSE
2983,2983,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"28/12/2017",28,12,2017,0,1,FALSE,FALSE
2984,2984,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"09/03/2017",9,3,2017,0,1,FALSE,FALSE
2985,2985,"Waverley Council","Bondi Beach",20,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"16/03/2017",16,3,2017,2.99573227355399,17.004267726446,FALSE,TRUE
2986,2986,"Waverley Council","Bondi Beach",6,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"07/04/2017",7,4,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
2987,2987,"Waverley Council","Bondi Beach",14,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"28/04/2017",28,4,2017,2.63905732961526,11.3609426703847,FALSE,FALSE
2988,2988,"Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"16/05/2017",16,5,2017,-Inf,Inf,FALSE,FALSE
2989,2989,"Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"29/05/2017",29,5,2017,-Inf,Inf,FALSE,FALSE
2990,2990,"Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"10/05/2017",10,5,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
2991,2991,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"04/05/2017",4,5,2017,0,1,FALSE,FALSE
2992,2992,"Waverley Council","Bondi Beach",5,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"21/04/2017",21,4,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
2993,2993,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"17/07/2017",17,7,2017,0,1,FALSE,FALSE
2994,2994,"Waverley Council","Bondi Beach",5,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"26/06/2017",26,6,2017,1.6094379124341,3.3905620875659,FALSE,FALSE
2995,2995,"Waverley Council","Bondi Beach",4,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"20/06/2017",20,6,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
2996,2996,"Waverley Council","Bondi Beach",4,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"01/06/2017",1,6,2017,1.38629436111989,2.61370563888011,FALSE,FALSE
2997,2997,"Waverley Council","Bondi Beach",15,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"14/06/2017",14,6,2017,2.70805020110221,12.2919497988978,FALSE,FALSE
2998,2998,"Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"16/08/2017",16,8,2017,-Inf,Inf,FALSE,FALSE
2999,2999,"Waverley Council","Bondi Beach",10,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"22/08/2017",22,8,2017,2.30258509299405,7.69741490700595,FALSE,FALSE
3000,3000,"Waverley Council","Bondi Beach",13,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"03/08/2017",3,8,2017,2.56494935746154,10.4350506425385,FALSE,FALSE
3001,3001,"Waverley Council","Bondi Beach",3,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"13/09/2017",13,9,2017,1.09861228866811,1.90138771133189,FALSE,FALSE
3002,3002,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"05/10/2017",5,10,2017,0,1,FALSE,FALSE
3003,3003,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"25/09/2017",25,9,2017,0,1,FALSE,FALSE
3004,3004,"Waverley Council","Bondi Beach",20,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"19/09/2017",19,9,2017,2.99573227355399,17.004267726446,FALSE,TRUE
3005,3005,"Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"01/09/2017",1,9,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3006,3006,"Waverley Council","Bondi Beach",17,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"11/10/2017",11,10,2017,2.83321334405622,14.1667866559438,FALSE,FALSE
3007,3007,"Waverley Council","Bondi Beach",14,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"23/10/2017",23,10,2017,2.63905732961526,11.3609426703847,FALSE,FALSE
3008,3008,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"17/10/2017",17,10,2017,0,1,FALSE,FALSE
3009,3009,"Waverley Council","Bondi Beach",8,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"22/05/2017",22,5,2017,2.07944154167984,5.92055845832016,FALSE,FALSE
3010,3010,"Waverley Council","Bondi Beach",44,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"08/06/2017",8,6,2017,3.78418963391826,40.2158103660817,TRUE,TRUE
3011,3011,"Waverley Council","Bondi Beach",6,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"28/07/2017",28,7,2017,1.79175946922805,4.20824053077195,FALSE,FALSE
3012,3012,"Waverley Council","Bondi Beach",2,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"24/07/2017",24,7,2017,0.693147180559945,1.30685281944005,FALSE,FALSE
3013,3013,"Waverley Council","Bondi Beach",10,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"11/07/2017",11,7,2017,2.30258509299405,7.69741490700595,FALSE,FALSE
3014,3014,"Waverley Council","Bondi Beach",19,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"30/06/2017",30,6,2017,2.94443897916644,16.0555610208336,FALSE,TRUE
3015,3015,"Waverley Council","Bondi Beach",1,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"09/08/2017",9,8,2017,0,1,FALSE,FALSE
3016,3016,"Waverley Council","Bondi Beach",14,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"07/09/2017",7,9,2017,2.63905732961526,11.3609426703847,FALSE,FALSE
3017,3017,"Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"29/08/2017",29,8,2017,-Inf,Inf,FALSE,FALSE
3018,3018,"Waverley Council","Bondi Beach",0,22,"Sydney City Ocean Beaches",151.27761,-33.89151,"29/09/2017",29,9,2017,-Inf,Inf,FALSE,FALSE
