"","council","site","beachbugs","beach_id","region","longitude","latitude","date"
"3243","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"28/09/2018"
"3244","Randwick Council","Gordons Bay (East)",NA,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"11/10/2018"
"3245","Randwick Council","Gordons Bay (East)",140,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/10/2018"
"3246","Randwick Council","Gordons Bay (East)",15,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"03/01/2018"
"3247","Randwick Council","Gordons Bay (East)",52,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/01/2018"
"3248","Randwick Council","Gordons Bay (East)",340,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/01/2018"
"3249","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"19/01/2018"
"3250","Randwick Council","Gordons Bay (East)",24,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"01/02/2018"
"3251","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"13/02/2018"
"3252","Randwick Council","Gordons Bay (East)",7,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"26/03/2018"
"3253","Randwick Council","Gordons Bay (East)",53,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/03/2018"
"3254","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/04/2018"
"3255","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/04/2018"
"3256","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"02/05/2018"
"3257","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"11/05/2018"
"3258","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"29/05/2018"
"3259","Randwick Council","Gordons Bay (East)",16,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/06/2018"
"3260","Randwick Council","Gordons Bay (East)",11,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/06/2018"
"3261","Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"14/06/2018"
"3262","Randwick Council","Gordons Bay (East)",23,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/07/2018"
"3263","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/07/2018"
"3264","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"01/08/2018"
"3265","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"26/07/2018"
"3266","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"14/08/2018"
"3267","Randwick Council","Gordons Bay (East)",11,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"24/08/2018"
"3268","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"24/09/2018"
"3269","Randwick Council","Gordons Bay (East)",NA,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/10/2018"
"3270","Randwick Council","Gordons Bay (East)",8,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"07/02/2018"
"3271","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"25/01/2018"
"3272","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"19/02/2018"
"3273","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"25/02/2018"
"3274","Randwick Council","Gordons Bay (East)",33,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"02/03/2018"
"3275","Randwick Council","Gordons Bay (East)",20,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"14/03/2018"
"3276","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"08/03/2018"
"3277","Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/04/2018"
"3278","Randwick Council","Gordons Bay (East)",4,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"03/04/2018"
"3279","Randwick Council","Gordons Bay (East)",49,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/04/2018"
"3280","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"07/05/2018"
"3281","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/05/2018"
"3282","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"23/05/2018"
"3283","Randwick Council","Gordons Bay (East)",8,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"08/06/2018"
"3284","Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/06/2018"
"3285","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/07/2018"
"3286","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/07/2018"
"3287","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/08/2018"
"3288","Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"30/08/2018"
"3289","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/09/2018"
"3290","Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"08/08/2018"
"3291","Randwick Council","Little Bay Beach",15,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"01/08/2018"
"3292","Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"08/08/2018"
"3293","Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"14/08/2018"
"3294","Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"21/08/2018"
"3295","Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"05/09/2018"
"3296","Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"26/07/2018"
"3297","Randwick Council","Little Bay Beach",6,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"27/06/2018"
"3298","Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"04/07/2018"
"3299","Randwick Council","Little Bay Beach",9,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"10/07/2018"
"3300","Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"29/05/2018"
"3301","Randwick Council","Little Bay Beach",5,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"04/06/2018"
"3302","Randwick Council","Little Bay Beach",19,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"14/06/2018"
"3303","Randwick Council","Little Bay Beach",26,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"21/06/2018"
"3304","Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"17/05/2018"
"3305","Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"11/05/2018"
"3306","Randwick Council","Little Bay Beach",26,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"02/05/2018"
"3307","Randwick Council","Little Bay Beach",79,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"27/04/2018"
"3308","Randwick Council","Little Bay Beach",15,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"03/04/2018"
"3309","Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"26/03/2018"
"3310","Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"25/02/2018"
"3311","Randwick Council","Little Bay Beach",19,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"13/02/2018"
"3312","Randwick Council","Little Bay Beach",33,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"19/01/2018"
"3313","Randwick Council","Little Bay Beach",19,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"01/02/2018"
"3314","Randwick Council","Little Bay Beach",2100,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"09/01/2018"
"3315","Randwick Council","Little Bay Beach",50,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"15/01/2018"
"3316","Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"12/09/2018"
"3317","Randwick Council","Little Bay Beach",7,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"24/09/2018"
"3318","Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"28/09/2018"
"3319","Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"30/08/2018"
"3320","Randwick Council","Little Bay Beach",54,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"24/08/2018"
"3321","Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"20/07/2018"
"3322","Randwick Council","Little Bay Beach",16,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"16/07/2018"
"3323","Randwick Council","Little Bay Beach",13,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"08/06/2018"
"3324","Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"23/05/2018"
"3325","Randwick Council","Little Bay Beach",4,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"07/05/2018"
"3326","Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"20/04/2018"
"3327","Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"20/03/2018"
"3328","Randwick Council","Little Bay Beach",54,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"16/04/2018"
"3329","Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"10/04/2018"
"3330","Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"19/02/2018"
"3331","Randwick Council","Little Bay Beach",76,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"02/03/2018"
"3332","Randwick Council","Little Bay Beach",2,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"08/03/2018"
"3333","Randwick Council","Little Bay Beach",18,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"14/03/2018"
"3334","Randwick Council","Little Bay Beach",1,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"25/01/2018"
"3335","Randwick Council","Little Bay Beach",0,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"07/02/2018"
"3336","Randwick Council","Little Bay Beach",10,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"03/01/2018"
"3337","Randwick Council","Little Bay Beach",110,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"05/10/2018"
"3338","Randwick Council","Little Bay Beach",3,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"19/09/2018"
"3339","Randwick Council","Little Bay Beach",NA,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"16/10/2018"
"3340","Randwick Council","Little Bay Beach",NA,29,"Sydney City Ocean Beaches",151.25149,-33.98012,"11/10/2018"
"3341","Randwick Council","Malabar Beach",NA,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"11/10/2018"
"3342","Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"19/09/2018"
"3343","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/02/2018"
"3344","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"25/01/2018"
"3345","Randwick Council","Malabar Beach",NA,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/10/2018"
"3346","Randwick Council","Malabar Beach",26,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/03/2018"
"3347","Randwick Council","Malabar Beach",40,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/03/2018"
"3348","Randwick Council","Malabar Beach",1,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/03/2018"
"3349","Randwick Council","Malabar Beach",33,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"19/02/2018"
"3350","Randwick Council","Malabar Beach",6,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"25/02/2018"
"3351","Randwick Council","Malabar Beach",17,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/03/2018"
"3352","Randwick Council","Malabar Beach",260,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/04/2018"
"3353","Randwick Council","Malabar Beach",90,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/04/2018"
"3354","Randwick Council","Malabar Beach",16,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"07/05/2018"
"3355","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"23/05/2018"
"3356","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/06/2018"
"3357","Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"16/07/2018"
"3358","Randwick Council","Malabar Beach",5,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"20/07/2018"
"3359","Randwick Council","Malabar Beach",0,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"21/08/2018"
"3360","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"30/08/2018"
"3361","Randwick Council","Malabar Beach",24,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"12/09/2018"
"3362","Randwick Council","Malabar Beach",54,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"05/10/2018"
"3363","Randwick Council","Malabar Beach",40,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/09/2018"
"3364","Randwick Council","Malabar Beach",110,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"09/01/2018"
"3365","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"15/01/2018"
"3366","Randwick Council","Malabar Beach",52,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"28/09/2018"
"3367","Randwick Council","Malabar Beach",65,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"03/01/2018"
"3368","Randwick Council","Malabar Beach",27,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"19/01/2018"
"3369","Randwick Council","Malabar Beach",50,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/02/2018"
"3370","Randwick Council","Malabar Beach",320,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"13/02/2018"
"3371","Randwick Council","Malabar Beach",32,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"26/03/2018"
"3372","Randwick Council","Malabar Beach",130,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"03/04/2018"
"3373","Randwick Council","Malabar Beach",12,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"10/04/2018"
"3374","Randwick Council","Malabar Beach",9,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"27/04/2018"
"3375","Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"02/05/2018"
"3376","Randwick Council","Malabar Beach",38,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"11/05/2018"
"3377","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"17/05/2018"
"3378","Randwick Council","Malabar Beach",14,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"21/06/2018"
"3379","Randwick Council","Malabar Beach",3,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/06/2018"
"3380","Randwick Council","Malabar Beach",13,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"04/06/2018"
"3381","Randwick Council","Malabar Beach",12,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"29/05/2018"
"3382","Randwick Council","Malabar Beach",22,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"04/07/2018"
"3383","Randwick Council","Malabar Beach",7,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"27/06/2018"
"3384","Randwick Council","Malabar Beach",4,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"26/07/2018"
"3385","Randwick Council","Malabar Beach",160,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"10/07/2018"
"3386","Randwick Council","Malabar Beach",17,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"05/09/2018"
"3387","Randwick Council","Malabar Beach",10,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"24/08/2018"
"3388","Randwick Council","Malabar Beach",42,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"14/08/2018"
"3389","Randwick Council","Malabar Beach",0,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"08/08/2018"
"3390","Randwick Council","Malabar Beach",11,28,"Sydney City Ocean Beaches",151.252247,-33.96436,"01/08/2018"
"3391","Randwick Council","Maroubra Beach",8,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"30/08/2018"
"3392","Randwick Council","Maroubra Beach",48,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/08/2018"
"3393","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"20/07/2018"
"3394","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"23/05/2018"
"3395","Randwick Council","Maroubra Beach",21,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/06/2018"
"3396","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"07/05/2018"
"3397","Randwick Council","Maroubra Beach",7,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"20/04/2018"
"3398","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"10/04/2018"
"3399","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/04/2018"
"3400","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/03/2018"
"3401","Randwick Council","Maroubra Beach",7,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/03/2018"
"3402","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"20/03/2018"
"3403","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"19/02/2018"
"3404","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/03/2018"
"3405","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"07/02/2018"
"3406","Randwick Council","Maroubra Beach",22,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"03/01/2018"
"3407","Randwick Council","Maroubra Beach",NA,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/10/2018"
"3408","Randwick Council","Maroubra Beach",NA,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"11/10/2018"
"3409","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"25/01/2018"
"3410","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"28/09/2018"
"3411","Randwick Council","Maroubra Beach",9,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"05/10/2018"
"3412","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"19/09/2018"
"3413","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"05/09/2018"
"3414","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/08/2018"
"3415","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/08/2018"
"3416","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"26/07/2018"
"3417","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"01/08/2018"
"3418","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"08/08/2018"
"3419","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"16/07/2018"
"3420","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"27/06/2018"
"3421","Randwick Council","Maroubra Beach",23,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"10/07/2018"
"3422","Randwick Council","Maroubra Beach",3,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"14/06/2018"
"3423","Randwick Council","Maroubra Beach",28,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"21/06/2018"
"3424","Randwick Council","Maroubra Beach",6,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"04/07/2018"
"3425","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"11/05/2018"
"3426","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"29/05/2018"
"3427","Randwick Council","Maroubra Beach",10,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"04/06/2018"
"3428","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"17/05/2018"
"3429","Randwick Council","Maroubra Beach",2,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"02/05/2018"
"3430","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"27/04/2018"
"3431","Randwick Council","Maroubra Beach",NA,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"03/04/2018"
"3432","Randwick Council","Maroubra Beach",4,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"26/03/2018"
"3433","Randwick Council","Maroubra Beach",25,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"25/02/2018"
"3434","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"13/02/2018"
"3435","Randwick Council","Maroubra Beach",50,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"01/02/2018"
"3436","Randwick Council","Maroubra Beach",110,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"09/01/2018"
"3437","Randwick Council","Maroubra Beach",10,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"15/01/2018"
"3438","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"19/01/2018"
"3439","Randwick Council","Maroubra Beach",0,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"12/09/2018"
"3440","Randwick Council","Maroubra Beach",1,27,"Sydney City Ocean Beaches",151.25718,-33.94879,"24/09/2018"
"3441","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"24/09/2018"
"3442","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"12/09/2018"
"3443","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/01/2018"
"3444","Randwick Council","South Maroubra Beach",300,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"09/01/2018"
"3445","Randwick Council","South Maroubra Beach",46,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"01/02/2018"
"3446","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"07/02/2018"
"3447","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/02/2018"
"3448","Randwick Council","South Maroubra Beach",11,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/02/2018"
"3449","Randwick Council","South Maroubra Beach",5,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/03/2018"
"3450","Randwick Council","South Maroubra Beach",13,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/03/2018"
"3451","Randwick Council","South Maroubra Beach",6,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"03/04/2018"
"3452","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"20/04/2018"
"3453","Randwick Council","South Maroubra Beach",6,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"02/05/2018"
"3454","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"17/05/2018"
"3455","Randwick Council","South Maroubra Beach",6,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"04/06/2018"
"3456","Randwick Council","South Maroubra Beach",4,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/06/2018"
"3457","Randwick Council","South Maroubra Beach",12,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"04/07/2018"
"3458","Randwick Council","South Maroubra Beach",14,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"21/06/2018"
"3459","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"14/06/2018"
"3460","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"27/06/2018"
"3461","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/07/2018"
"3462","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"20/07/2018"
"3463","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"08/08/2018"
"3464","Randwick Council","South Maroubra Beach",2,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"26/07/2018"
"3465","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"21/08/2018"
"3466","Randwick Council","South Maroubra Beach",7,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"30/08/2018"
"3467","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/09/2018"
"3468","Randwick Council","South Maroubra Beach",3,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"19/09/2018"
"3469","Randwick Council","South Maroubra Beach",9,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"05/10/2018"
"3470","Randwick Council","South Maroubra Beach",0,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"28/09/2018"
"3471","Randwick Council","South Maroubra Beach",1,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"25/01/2018"
"3472","Randwick Council","South Maroubra Beach",10,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"15/01/2018"
"3473","Randwick Council","South Maroubra Beach",NA,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"11/10/2018"
"3474","Randwick Council","South Maroubra Beach",NA,27.4,"Sydney City Ocean Beaches",151.257175,-33.951615,"16/10/2018"
